CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
40762853,GREAT N.Y. NOODLETOWN,Manhattan,28,BOWERY,10013.0,2123490923,Chinese,08/09/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,25.0,B,08/09/2017,09/18/2019,Cycle Inspection / Re-inspection,40.714970389857996,-73.99686167325,103.0,1.0,2900.0,1001801.0,1001630033.0,MN27
40367860,LB SPUMONI GARDENS,Brooklyn,2725,86 STREET,11223.0,7184491230,Pizza/Italian,07/19/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,10.0,A,07/19/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.594393518287,-73.981359004171,315.0,47.0,40200.0,3336553.0,3071160026.0,BK29
41308287,BUTTERMILK CHANNEL,Brooklyn,524,COURT STREET,11231.0,7188528490,American,06/07/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,21.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.675934275197,-73.999001372737,306.0,39.0,6500.0,3005643.0,3003790038.0,BK33
41604543,THE NEW PORTALES TAQUERIA,Queens,2508A,BROADWAY,11106.0,7182046736,Mexican,03/19/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,8.0,A,03/19/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.763296986964995,-73.928213528694,401.0,22.0,5300.0,4007156.0,4005800020.0,QN70
50001270,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Brooklyn,1706,ATLANTIC AVE,11213.0,7187738200,Caribbean,12/19/2017,Violations were cited in the following area(s).,16C,"Caloric content not posted on menus, menu boards or food tags, in a food service establishment that is 1 of 15 or more outlets operating the same type of business nationally under common ownership or control, or as a franchise or doing business under the same name, for each menu item that is served in portions, the size and content of which are standardized.",N,,,,09/18/2019,Calorie Posting / Initial Inspection,40.677611694932,-73.93425477144,308.0,36.0,30900.0,3393250.0,3013350028.0,BK61
41279957,LELABAR,Manhattan,422,HUDSON STREET,10014.0,2122060594,American,04/23/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,12.0,A,04/23/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.730478164589,-74.006801296496,102.0,3.0,6700.0,1009774.0,1005830002.0,MN23
41669606,PAPA KEBAB,Manhattan,361,WEST   17 STREET,10011.0,6469984597,Mediterranean,02/02/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,7.0,A,02/02/2017,09/18/2019,Cycle Inspection / Re-inspection,40.742360416170996,-74.002767919549,104.0,3.0,8300.0,1013067.0,1007410001.0,MN13
50047631,SUBWAY,Manhattan,111,BROADWAY,10006.0,2122276323,Sandwiches/Salads/Mixed Buffet,11/19/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,12.0,A,11/19/2018,09/18/2019,Cycle Inspection / Re-inspection,40.708478514989,-74.011112918894,101.0,1.0,1300.0,1001029.0,1000490002.0,MN25
40876472,CORATO I PIZZA & RESTAURANT,Queens,6694,FRESH POND ROAD,11385.0,7184976177,Pizza/Italian,08/30/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,24.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.705882584331,-73.896647739042,405.0,30.0,58500.0,4085039.0,4035310048.0,QN20
50018734,ASIAN TOKYO JAPANESE CUISINE,Bronx,4685,MANHATTAN COLLEGE PKWY,10471.0,7185435751,Japanese,09/18/2018,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",N,16.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.890871942287,-73.898319355505,208.0,11.0,35100.0,2084216.0,2058021280.0,BX22
50051408,CUCUMBER SUSHI & SALAD BAR,Staten Island,5834,AMBOY RD,10309.0,7189661118,Japanese,05/22/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,12.0,A,05/22/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.526110177111,-74.201981207597,503.0,51.0,19800.0,5151067.0,5067240061.0,SI01
40364335,PETER LUGER STEAKHOUSE,Brooklyn,178,BROADWAY,11211.0,7183877400,Steak,12/12/2016,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,N,10.0,A,12/12/2016,09/18/2019,Cycle Inspection / Re-inspection,40.709979804558,-73.962512437328,301.0,34.0,54900.0,3335296.0,3021320021.0,BK73
41344075,SONNIER & CASTLE,Manhattan,554,WEST   48 STREET,10036.0,2129576481,American,07/11/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,40.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.764277239147,-73.994758348353,104.0,3.0,12900.0,1027006.0,1010760060.0,MN15
41022790,ZABLOZKIS,Brooklyn,107,NORTH    6 STREET,11249.0,7183841903,American,05/29/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,11.0,A,05/29/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.718284601897004,-73.959928419626,301.0,33.0,55500.0,3062062.0,3023260031.0,BK73
50070998,RRR LOUNGE,Queens,8718,LIBERTY AVE,11417.0,3474086935,American,08/29/2018,Violations were cited in the following area(s).,15F6,,,,,,09/18/2019,Smoke-Free Air Act / Initial Inspection,40.679834263747,-73.851336339792,410.0,32.0,5400.0,4190444.0,4091500009.0,QN56
41664228,FABENE PIZZA,Bronx,2197,GRAND CONCOURSE,10453.0,7182200022,Pizza/Italian,01/03/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.855766459992,-73.900983218431,205.0,14.0,23704.0,2013759.0,2031620029.0,BX40
50076397,GROUP M,Manhattan,175,GREENWICH STREET,10007.0,3475043209,American,09/04/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,19.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.710967893711,-74.012357769399,101.0,1.0,1300.0,1088797.0,1000580001.0,MN25
50001675,GINO'S CUCINA BRICK OVEN PIZZA,Brooklyn,723,WASHINGTON AVE,11238.0,7186796611,Pizza/Italian,03/08/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,12.0,A,03/08/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.675050049916,-73.963220721854,308.0,35.0,21500.0,3337841.0,3011670010.0,BK64
41097313,LA FLOR DEL PARAISO RESTAURANT,Queens,1715,CORNELIA STREET,11385.0,7183812970,Spanish,08/17/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,45.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.700345741758,-73.90545256064101,405.0,34.0,55100.0,4082752.0,4034610053.0,QN20
50017603,SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Queens,7922,PARSONS BLVD,11366.0,7185913462,Chinese,05/17/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,5.0,A,05/17/2018,09/18/2019,Cycle Inspection / Re-inspection,40.720644462955,-73.80926346371601,408.0,24.0,77904.0,4147723.0,4068170020.0,QN37
50007468,TRIPLE 8 RESTAURANT,Bronx,736,E 152ND ST,10455.0,7189933233,Chinese,09/12/2019,Violations were cited in the following area(s).,09B,Thawing procedures improper.,N,7.0,A,09/12/2019,09/18/2019,Cycle Inspection / Re-inspection,40.815951411055,-73.907744371782,201.0,8.0,7300.0,2004562.0,2026430018.0,BX34
41698687,FLORINDA RESTAURANT,Bronx,656,PROSPECT AVENUE,10455.0,3478332150,Spanish,09/19/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,24.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.81542078056,-73.903319503791,202.0,17.0,8300.0,2005121.0,2026860001.0,BX33
50033235,OUR NEIGHBOURHOOD SPANISH RESTAURANT,Brooklyn,444,MOTHER GASTON BLVD,11212.0,7189279302,Spanish,03/12/2019,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,02B,Hot food item not held at or above 140º F.,Y,43.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.668199774868,-73.90648960569399,316.0,41.0,90600.0,3252323.0,3035260325.0,BK81
50060463,NEW KING GARDEN,Brooklyn,7910,13TH AVE,11228.0,7182382633,Chinese,03/13/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,12.0,A,03/13/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.617898207905,-74.00993793454701,310.0,43.0,14800.0,3162508.0,3062670041.0,BK30
41392510,MARIO'S CHICKEN,Queens,1813,MOTT AVENUE,11691.0,7184715103,American,11/23/2015,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,12.0,A,11/23/2015,09/18/2019,Cycle Inspection / Re-inspection,40.602793320701,-73.75021045988001,414.0,31.0,101001.0,4298249.0,4155600034.0,QN15
50053339,ANTHONY'S AND SALS PIZZA EXPRESS,Bronx,1809,WILLIAMSBRIDGE RD,10461.0,7188226569,Pizza,06/14/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,8.0,A,06/14/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.850698786831,-73.85169037593,211.0,13.0,25000.0,2098188.0,2041320034.0,BX49
41665625,FORGTMENOT,Manhattan,138,DIVISION STREET,10002.0,6467073195,American,02/07/2019,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,N,11.0,A,02/07/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.714462341278,-73.991577084022,103.0,1.0,1600.0,1003805.0,1002940028.0,MN27
50041043,BRAVO PIZZA,Manhattan,257,PARK AVE S,10010.0,2122536090,Pizza/Italian,12/27/2018,Violations were cited in the following area(s).,10J,"""""Wash hands” sign not posted at hand wash facility.",N,11.0,A,12/27/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.7385665099,-73.987536052573,105.0,2.0,5000.0,1017947.0,1008760006.0,MN21
40687217,MICHELLE'S COCKTAIL LOUNGE,Brooklyn,2294,BEDFORD AVENUE,11226.0,7182841185,Caribbean,06/29/2019,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,24.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.647676468623,-73.955733132326,314.0,40.0,79400.0,3117683.0,3051260044.0,BK95
40879347,DOMINO'S,Queens,14907,NORTHERN BOULEVARD,11354.0,7184616500,Pizza,03/14/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,10.0,A,03/14/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.765350250341,-73.817073373087,407.0,20.0,115700.0,4113260.0,4050060024.0,QN51
50055552,IPIC THEATERS,Manhattan,11,FULTON ST,10038.0,2127768272,American,08/29/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,18.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.706631770479,-74.003476973664,101.0,1.0,1501.0,1001318.0,1000960001.0,MN25
50052720,NEW MIZU SUSHI,Manhattan,350,E 9TH ST,10003.0,6469985453,Japanese,02/15/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,11.0,A,02/15/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.728660482032,-73.986040585838,103.0,2.0,3800.0,1079782.0,1004500029.0,MN22
50065323,RESOBOX,Manhattan,91,E 3RD ST,10003.0,2125985993,Japanese,06/07/2019,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,54.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.724818036834996,-73.98805455025601,103.0,2.0,3800.0,1006184.0,1004450038.0,MN22
50057998,OLYMPIA DELI & JUICE,Manhattan,761,AVENUE OF THE AMERICAS,10010.0,2129245074,American,11/17/2017,Violations were cited in the following area(s).,09B,Thawing procedures improper.,N,6.0,A,11/17/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.744418721648,-73.991706810427,104.0,3.0,9100.0,1015014.0,1008010039.0,MN13
41305598,LUGO LOUNGE & RESTAURANT,Queens,1089,CYPRESS AVENUE,11385.0,7183665366,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",03/27/2018,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,5.0,A,03/27/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.696427167581,-73.900113651049,405.0,34.0,55700.0,4086050.0,4035670003.0,QN20
50083472,HILLTOP PARK ALEHOUSE,Manhattan,3821,BROADWAY,10032.0,6464389293,American,04/03/2019,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,38.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.835402044906004,-73.943909787219,112.0,7.0,24500.0,1063349.0,1021370001.0,MN36
50003262,NANO,Manhattan,691,TENTH AVE,10036.0,6466494678,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11/27/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,12.0,A,11/27/2017,09/18/2019,Cycle Inspection / Re-inspection,40.763116109393,-73.992942665537,104.0,3.0,12900.0,1026992.0,1010760030.0,MN15
41098178,SACRED CHOW,Manhattan,227,SULLIVAN STREET,10012.0,2123370863,Vegetarian,08/12/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,11.0,A,08/12/2016,09/18/2019,Cycle Inspection / Initial Inspection,40.729550635292,-73.999776300005,102.0,1.0,6500.0,1008667.0,1005390010.0,MN23
41370589,DELI & GRILL,Brooklyn,5001,4 AVENUE,11220.0,7187650080,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/30/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,36.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.646375061399,-74.01265566501999,307.0,38.0,7800.0,3013242.0,3007910010.0,BK32
41575815,BLACKOUT LOUNGE,Queens,13316,39 AVENUE,11354.0,6462628298,"Bottled beverages, including water, sodas, juices, etc.",03/21/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,9.0,A,03/21/2017,09/18/2019,Cycle Inspection / Re-inspection,40.759087982554,-73.83417524265,407.0,20.0,87100.0,4540690.0,4049730113.0,QN22
50088564,KU SHAIN RESTUARANT,Queens,13538,39TH AVE,11354.0,7189395468,Chinese,02/25/2019,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,N,41.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.7599130867,-73.831556132028,407.0,20.0,87100.0,4311716.0,4049760146.0,QN22
41280104,NO 1 LUCK SUNG RESTAURANT,Bronx,694,EAST  187 STREET,10458.0,7189334420,Chinese,06/20/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,20.0,B,06/20/2018,09/18/2019,Cycle Inspection / Re-inspection,40.854167428628,-73.884563329754,206.0,15.0,39100.0,2012520.0,2030890035.0,BX06
50053768,FISH & BEEF,Brooklyn,5210,7TH AVE,11220.0,3479874436,Chinese,10/02/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,20.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.641201620602004,-74.007217347388,307.0,38.0,10000.0,3014030.0,3008090040.0,BK34
50005059,FREEHOLD,0,45,S 3RD ST,11249.0,7183887591,American,01/03/2019,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,12.0,A,01/03/2019,09/18/2019,Cycle Inspection / Initial Inspection,,,,,,,,
50079803,U CREW,Queens,10322,ROOSEVELT AVE,11368.0,9176986662,"Ice Cream, Gelato, Yogurt, Ices",03/19/2019,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Y,5.0,A,03/19/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.749554416209996,-73.862491250756,404.0,21.0,40500.0,4048557.0,4019750009.0,QN26
50045782,OLLIE'S CHINESE RESTAURANT,Manhattan,2705,BROADWAY,10025.0,2129323300,Chinese,12/03/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.799318027352,-73.96843956218099,107.0,6.0,19100.0,1056562.0,1018750010.0,MN12
50053465,HAVANA NY RESTAURANT & BAR,Manhattan,58,W 38TH ST,10018.0,2129440990,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",01/25/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,12.0,A,01/25/2018,09/18/2019,Cycle Inspection / Re-inspection,40.751702574736,-73.984527064302,105.0,4.0,8400.0,1015983.0,1008390078.0,MN17
50075916,BURGER BOX,Brooklyn,2930,AVENUE X,11235.0,7187596474,Hamburgers,02/05/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,12.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.593816841651,-73.940404777123,315.0,48.0,59402.0,3327536.0,3074220002.0,BK17
41611135,"DUNKIN', BASKIN ROBBINS",Manhattan,406,AVENUE OF THE AMERICAS,10011.0,2123959280,Donuts,08/01/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,20.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.73380227503,-73.999404631236,102.0,3.0,6300.0,1009406.0,1005720003.0,MN23
50047278,ISLAND EXPRESS,Brooklyn,998,FLATBUSH AVE,11226.0,7184699049,Caribbean,04/18/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,13.0,A,04/18/2018,09/18/2019,Cycle Inspection / Re-inspection,40.647002154874,-73.95813356817,314.0,40.0,51001.0,3117636.0,3051250017.0,BK42
50059322,Brooklyn Roasting Company,Brooklyn,63,FLUSHING AVE,11205.0,7188551000,Café/Coffee/Tea,04/01/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,12.0,A,04/01/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.698013257961996,-73.974986348464,302.0,33.0,54300.0,3335129.0,3020230001.0,BK99
41353915,G'S HOMESTYLE COOKING,Queens,9508,SUTPHIN BOULEVARD,11435.0,7182629320,Caribbean,06/17/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,22.0,B,06/17/2019,09/18/2019,Cycle Inspection / Re-inspection,40.698220263051,-73.806359821833,412.0,28.0,20800.0,4214489.0,4100260009.0,QN61
50073744,LA GUSTO PIZZA,Manhattan,382,8TH AVE,10001.0,6464389200,Pizza,04/29/2019,Establishment re-opened by DOHMH,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,9.0,C,04/29/2019,09/18/2019,Cycle Inspection / Reopening Inspection,40.749178355218,-73.995640169053,105.0,3.0,9500.0,1014277.0,1007790001.0,MN17
41701489,SAGAR RESTAURANT,Queens,16825,HILLSIDE AVENUE,11432.0,7182985696,Bangladeshi,08/01/2018,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,N,,,,09/18/2019,Administrative Miscellaneous / Initial Inspection,40.710281364962,-73.79407157885899,408.0,24.0,45400.0,4210524.0,4098400052.0,QN35
50073965,Z FANCY FOODZ,Brooklyn,1212,AVENUE Z,11235.0,3474923315,Russian,03/28/2019,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2 hours, and from 70º F to 41º F or less within 4 additional hours.",Y,38.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.587580159348995,-73.957735320661,315.0,48.0,60600.0,3204884.0,3074560001.0,BK17
41484499,FIAT CAFE,Manhattan,203,MOTT STREET,10012.0,2129691809,Italian,07/08/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.721431530121,-73.995548192983,102.0,1.0,4100.0,1007182.0,1004800024.0,MN24
41143058,THE ROOSEVELT HOTEL,Manhattan,45,EAST   45 STREET,10017.0,2128856076,American,04/22/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,33.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.754531239714,-73.977397794678,105.0,4.0,9400.0,1035393.0,1012810021.0,MN17
50092973,MILAN PIZZA & CHICKEN,Brooklyn,66,GRAHAM AVE,11206.0,6314806345,Pizza,08/20/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,58.0,N,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.703224876114994,-73.94251385468199,301.0,34.0,49100.0,3000000.0,3031060001.0,BK90
50014998,BURGER VILLAGE,Brooklyn,222,7TH AVE,11215.0,7184994165,Hamburgers,08/21/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,20.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.670231417901,-73.978799917316,306.0,39.0,15500.0,3021143.0,3009830039.0,BK37
50013579,THAI BASIL,Brooklyn,3682B,NOSTRAND AVE,11229.0,7188918889,Thai,02/15/2018,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Y,9.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.594291852423,-73.940717614927,315.0,48.0,59402.0,3202632.0,3074050933.0,BK17
50035125,UPTOWN JUICE & VEG,Manhattan,52,E 125TH ST,10035.0,2129872660,Caribbean,06/18/2019,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,11.0,A,06/18/2019,09/18/2019,Cycle Inspection / Re-inspection,40.805581345567,-73.940311974596,111.0,9.0,19800.0,1081467.0,1017490050.0,MN34
41118287,LA LIBERTAD RESTAURANT,Queens,9619,LIBERTY AVENUE,11417.0,7183233900,Spanish,02/01/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,29.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.680684493111,-73.842623752253,410.0,32.0,4002.0,4189619.0,4091190033.0,QN56
50094460,DANNY'S CAFE CORP,Queens,9327,JAMAICA AVE,11421.0,7183092495,American,07/09/2019,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,11.0,A,07/09/2019,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.693978068564,-73.851308287627,409.0,32.0,2200.0,4182392.0,4088800042.0,QN53
41002004,MAMA'S BACKYARD CAFE,Queens,4610,104 STREET,11368.0,7185659104,Bakery,09/22/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,7.0,A,09/22/2016,09/18/2019,Cycle Inspection / Initial Inspection,40.746230036241,-73.859834714739,404.0,21.0,41300.0,4437329.0,4019810028.0,QN25
50088534,BAGOCK,Brooklyn,173,MONTROSE AVE,11206.0,2024988673,Chicken,08/24/2019,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",N,12.0,A,08/24/2019,09/18/2019,Pre-permit (Operational) / Re-inspection,40.707426992058004,-73.942257736487,301.0,34.0,49300.0,3327948.0,3030530029.0,BK78
